leakage_model,gap_height_m,efficiency,effective_leak_area_m2,choke_classification,pressure_psi,event_volume_m3,flow_m3_s,reset_time_s,reset_time_min,reset_status
perimeter_gap,0.002,1.0,0.009000000000000001,controlled_choke,42.7,5.0,3.908696975117142,1.279198677162778,0.021319977952712964,overviolent
perimeter_gap,0.002,1.0,0.009000000000000001,controlled_choke,42.7,10.0,3.908696975117142,2.558397354325556,0.04263995590542593,overviolent
perimeter_gap,0.002,1.0,0.009000000000000001,controlled_choke,42.7,25.0,3.908696975117142,6.39599338581389,0.10659988976356484,controlled_reset
perimeter_gap,0.002,1.0,0.009000000000000001,controlled_choke,42.7,50.0,3.908696975117142,12.79198677162778,0.21319977952712968,controlled_reset
perimeter_gap,0.002,1.0,0.009000000000000001,controlled_choke,49.8,1.0,4.221168966244858,0.236901201538397,0.003948353358973283,overviolent
perimeter_gap,0.002,1.0,0.009000000000000001,controlled_choke,49.8,5.0,4.221168966244858,1.1845060076919849,0.019741766794866413,overviolent
perimeter_gap,0.002,1.0,0.009000000000000001,controlled_choke,49.8,10.0,4.221168966244858,2.3690120153839698,0.039483533589732826,overviolent
perimeter_gap,0.002,1.0,0.009000000000000001,controlled_choke,49.8,25.0,4.221168966244858,5.922530038459925,0.09870883397433208,controlled_reset
perimeter_gap,0.002,1.0,0.009000000000000001,controlled_choke,49.8,50.0,4.221168966244858,11.84506007691985,0.19741766794866417,controlled_reset
perimeter_gap,0.005,0.05,0.001125,sealed_too_tight,42.7,1.0,0.48858712188964265,2.0467178834604454,0.034111964724340756,overviolent
perimeter_gap,0.005,0.05,0.001125,sealed_too_tight,42.7,5.0,0.48858712188964265,10.233589417302227,0.17055982362170377,controlled_reset
perimeter_gap,0.005,0.05,0.001125,sealed_too_tight,42.7,10.0,0.48858712188964265,20.467178834604454,0.34111964724340754,controlled_reset
perimeter_gap,0.005,0.05,0.001125,sealed_too_tight,42.7,25.0,0.48858712188964265,51.167947086511134,0.8527991181085189,controlled_reset
perimeter_gap,0.005,0.05,0.001125,sealed_too_tight,42.7,50.0,0.48858712188964265,102.33589417302227,1.7055982362170379,controlled_reset
